"Question","Answer"
"""너구리 꼬리?
혹시 직접 잡은 것 같아?""","""Coon tails?
Do you suppose he killed them himself?"""
"""아니.
시리얼 상자 뚜껑으로 받는 모자 중 하나처럼 보였어.""","""No.
It looked more like one of those hats you get with cereal box tops."""
"""그럼, 그건 쓰지 않을게; 그냥, 너구리 꼬리 모자라고만.""","""Well, I won't say anything about it then; just, coon-tail hat."""
"""응, 너구리 꼬리 모자면 충분해,"" 나는 동의했다.","""Yeah, coon-tail hat's enough,"" I agreed."
"""그리고 내 생각에 그의 신발은 그냥 신문지를 발에 감은 거였어.
그게 좋은 단열재거든, 알지.""","""And I think his shoes were just newspapers tied around his feet.
That's good insulation, you know."""
"""그래?""
맷은 그것을 적었다.","""Yeah?""
Matt wrote that down."
"""그가 왜 도망쳤는지 말했어?""","""Did he say why he ran away?"""
"""나는 물어본 적 없어.
왜 어떤 소년이든 도망치는 건데?""","""I never asked him.
Why does any boy run away?"""
"맷은 연필을 내려놓고 생각했다.","Matt put down his pencil and thought."
"""글쎄, 나는 한번 가출한 적이 있어 왜냐하면 내가 없어지면 모두가 얼마나 미안해할지 생각했거든.
그들이 얼마나 울고 나에게 더 잘해줬으면 좋았을 걸 하고 바랄지.""
그는 웃었다.","""Well, I ran away once because I thought how sorry everybody would be when I was gone.
How they'd cry and wish they'd been nicer to me.""
He laughed."
"그러고 나서 나는 말했다,","Then I said,"
"""나는 한번 가출한 적이 있어 왜냐하면 . . . 글쎄, 왜냐하면 다른 뭔가를 하고 싶었거든.""","""I ran away once because . . . well, because I wanted to do something else."""
"""그건 좋은 이유야,"" 맷이 말했다.","""That's a good reason,"" said Matt."
"""혹시 그게 그 이유일까 . . . 그런데, 그 소년 이름이 뭐야?""","""Do you suppose that's why . . . by the way, what is his name?"""
"""나는 물어본 적 없어,"" 나는 솔직하게 말했다.","""I never asked him,"" I said truthfully."
"""그가 정말로 뭘 먹고 뭘 먹고 사는 것 같아?"" 맷이 물었다.","""What do you suppose he really eats and lives on?"" asked Matt."
"""물고기, 뿌리, 열매, 견과류, 토끼.
숲 주변에 많은 음식이 있어 찾아보면, 아마도.""","""Fish, roots, berries, nuts, rabbits.
There's a lot of food around the woods if you look for it, I guess."""
"""뿌리?
뿌리는 맛없을 텐데.""","""Roots?
Roots wouldn't be good."""
"""글쎄, 당근이 뿌리잖아.""","""Well, carrots are roots."""
"""맙소사, 그렇네; 그리고 감자도 그렇지, 일종의.
물고기?"" 맷이 곰곰이 생각했다.","""By golly, they are; and so are potatoes, sort of.
Fish?"" pondered Matt."
"""이 근처에 물고기가 많을 것 같은데.""","""I suppose there are lots of fish around here."""
"""시내에 가득해.""","""The streams are full of them."""
"""정말로 그를 봤어, 응?
그가 정말로 이 산에 있어?""","""You've really seen him, huh?
He really is in these mountains?"""
"""그럼, 봤어,"" 나는 말했다.
마침내 나는 일어섰다.","""Sure, I've seen him,"" I said.
Finally I stood up."
"""나 집에 가야 해.
나는 반대쪽으로 가.
이 도로만 따라가면 마을이 나오고, 거기서 버스를 탈 수 있을 거야.""","""I gotta get home.
I go the other way.
You just follow this road to the town, and I think you can get a bus from there."""
"""잠깐,"" 그가 말했다.","""Now, wait,"" he said."
"""다시 읽어볼게 내용을 확인하려고.""","""Let me read it back to you to check the details."""
"""그래.""","""Sure."""
"맷은 일어서서, 손에 입김을 불고 읽었다:","Matt stood up, blew on his hands and read:"
"""캣스킬의 야생 소년은 실재한다.
그는 짙은 갈색 머리카락에, 검은 눈을 가지고 있으며, 멋진 사슴가죽 옷을 입고 있다 분명 직접 만든.
그는 혈색이 좋고 매우 건강하며 부싯돌과 부싯쇠로 불을 붙일 수 있다 사람이 성냥을 켜는 것만큼 빠르게.","""The wild boy of the Catskills does exist.
He has dark brown hair, black eyes, and wears a handsome deerskin suit that he apparently made himself.
He is ruddy and in excellent health and is able to build a fire with flint and steel as fast as a man can light a match."
"그의 실제 거처는 비밀이지만, 그의 생계 수단은 아름다운 매이다.
매는 소년의 주먹에서 날아올라, 토끼와 꿩을 잡는다 소년이 음식이 필요할 때.
그는 필요한 만큼만 취한다.
소년의 이름은 알려져 있지 않지만, 그는 집에서 도망쳤고 다시는 돌아가지 않았다.""","His actual dwelling is a secret, but his means of support is a beautiful falcon.
The falcon flies off the boy's fist, and kills rabbits and pheasants when the boy needs food.
He only takes what he needs.
The boy's name is not known, but he ran away from home and never went back."""
"""안 돼, 맷, 안 돼,"" 나는 애원했다.","""No, Matt, no,"" I begged."
"나는 그와 힘으로 겨루려 하려던 참이었는데 그가 은밀하게 말했다,","I was about to wrestle it out with him when he said furtively,"
"""거래를 하자.
봄 방학을 나와 함께 보내게 해주면 한 마디도 인쇄하지 않을게.
네가 말해준 것만 쓸게.""","""I'll make a deal with you.
Let me spend my spring vacation with you and I won't print a word of it.
I'll write only what you've told me."""
"나는 그를 바라보며 그가 오면 좋겠다고 결정했다.
나는 말했다,","I looked at him and decided that it might be nice to have him.
I said,"
"""마을 밖에서 네가 말하는 날 아무 때나 만나줄게, 단 네가 눈가리개를 하고 내가 집까지 데려가게 해주고 사진기자들을 숲에 숨겨놓지 않겠다고 약속하면.
내가 발각되면 어떤 일이 벌어질지 알아?""","""I'll meet you outside town any day you say, providing you let me blindfold you and lead you to my home and providing you promise not to have a lot of photographers hiding in the woods.
Do you know what would happen if you told on me?"""
"""물론, 뉴스릴 촬영팀이 몰려오고, TV 카메라가 도착하고, 기자들이 나무에 매달리고, 너는 유명해지겠지.""","""Sure, the newsreels would roll up, the TV cameras would arrive, reporters would hang in the trees, and you'd be famous."""
"""그래, 그리고 뉴욕시로 돌아가게 되겠지?""","""Yes, and back in New York City?"""
"""네가 말한 대로 쓸게 그러면 네 엄마도 너를 못 알아볼 거야.""","""I'll write what you said and not even your mother will recognize you."""
"""다른 도시로 해줘, 그러면 거래 성립이야,"" 나는 말했다.","""Make it some other town, and it's a deal,"" I said."
"""내가 민방위에서 일하고 있다고 해도 돼 자연에서 살아남는 법을 배우며 연구하는.
그들에게 두려워하지 말라고 해, 가재가 맛있고 동굴이 따뜻하다고.""","""You might say I am working for Civil Defense doing research by learning to live off the land.
Tell them not to be afraid, that crayfish are delicious and caves are warm."""
"맷은 그게 마음에 들었다.
그는 쓰고 또 썼다.
마침내 그가 말했다,","Matt liked that.
He wrote and wrote.
Finally he said,"
"""손이 차가워.
가야겠어.
하지만 4월 12일 세 시 반에 마을 밖에서 보자.
알겠지?
그리고 내가 약속을 지키는 사람이라는 걸 증명하기 위해, 내가 쓴 것의 사본을 가져올게.""","""My hands are cold.
I'd better go.
But I'll see you on April twelfth at three-thirty outside of town.
Okay?
And just to prove that I'm a man of my word, I'll bring you a copy of what I write."""
"""글쎄, 나를 발설하지 않는 게 좋을 거야.
나에게는 문명 세계에 정찰병이 있어서 이런 기사들을 다 추적하거든.""","""Well, you better not give me away.
I have a scout in civilization who follows all these stories."""
"우리는 악수하고 그는 빠른 걸음으로 떠났다.","We shook hands and he departed at a brisk pace."
"나는 산 위의 내 구역으로 돌아갔다, 내내 혼잣말을 하면서.
나는 혼잣말을 많이 하지만, 누구나 그렇다.
인간이라는 존재는, 사람들 한가운데에 있을 때조차, 시간의 십분의 구를 보낸다 자기 머릿속의 사적인 목소리들과 홀로.
산에서 혼자 사는 것은 크게 다르지 않다, 다만 말하는 목소리가 녹슬 뿐이다.
나는 집으로 가는 내내 머릿속으로 이야기했다, 계략을 생각해내고, 반도와 아빠와 맷 스펠과 대화를 나누면서.
나는 맷을 위한 기사를 작성했다 반도와 상의한 후에, 그리고 매우 설득력 있게 만들었다 나 자신을 드러내지 않으면서.
나는 좀 그것을 적어서 맷에게 보내고 싶었지만, 그러지 않았다.","I returned to my patch on the mountain, talking to myself all the way.
I talk to myself a lot, but everyone does.
The human being, even in the midst of people, spends nine-tenths of his time alone with the private voices of his own head.
Living alone on a mountain is not much different, except that your speaking voice gets rusty.
I talked inside my head all the way home, thinking up schemes, holding conversations with Bando and Dad and Matt Spell.
I worded the article for Matt after discussing it with Bando, and made it sound very convincing without giving myself up.
I kind of wanted to write it down and send it to Matt, but I didn't."
"나는 내 나무에 들어가, 프라이트풀을 침대 기둥에 묶었고, 거기에 제시 쿤 제임스가 있었다.
그를 본 지 몇 달이 지났었다.
그는 내 침대 위에서 웅크리고 잠들어 있었다.
깨진 호두로 가득했던 거북이 등껍데기 그릇이 그 옆에 비어 있었다.
그는 깨어나, 바닥으로 뛰어내리고, 내 다리 사이로 천천히 걸어서 문 밖으로 나갔다.
나는 느낌이 들었다 제시가 내가 영영 떠나버리길 바랐고 자기가 내 굴을 차지할 수 있기를 바란다는.
그는 안락을 사랑하는 생물이었다.
나는 더 크고 손이 그보다 자유로웠으므로, 그는 나에게 굴을 양보했다.
나는 그가 바론의 바위를 넘어 솔송나무를 타고 올라가는 것을 지켜보았다.
그는 무겁게 가지 사이로 이동했고, 나에게 떠올랐다 제시가 암컷이라는 것이—제시는 수컷이 아니라 암컷이라는 것이.","I entered my tree, tied Frightful to the bedpost, and there was Jessie Coon James.
It had been months since I'd seen him.
He was curled up on my bed, asleep.
A turtle shell that had been full of cracked walnuts was empty beside him.
He awoke, jumped to the floor, and walked slowly between my legs and out the door.
I had the feeling Jessie was hoping I had departed for good and that he could have my den.
He was a comfort-loving creature.
I was bigger and my hands were freer than his, so he conceded me the den.
I watched him climb over The Baron's rock and shinny up a hemlock.
He moved heavily into the limbs, and it occurred to me that Jessie was a she—Jessie, not a he—Jessie."
"나는 저녁을 만들고, 작은 불 옆에 앉아 토론회를 소집했다.
내 머릿속은 매우 사교적이고, 나는 많은 사람들이 함께 토론하게 하는 기술을 완성했다 조용히 또는 토론회로서, 내가 부르기 좋아하는 대로.
나는 네 사람이 동시에 이야기하게 할 수 있고, 다섯 번째가 참석할 수는 있지만, 보통 그를 말하게 할 수는 없다.
보통 이 토론회들은 이런 것들을 논의한다 폭풍이 오는지 아닌지, 봄 옷을 어떻게 만들지, 그리고 나무의 생명을 파괴하지 않고 집을 어떻게 넓힐지.
하지만 오늘 밤은, 그들은 맷 스펠을 어떻게 할지를 논의했다.
아빠는 계속 내게 당장 시내로 내려가서 그가 아무것도 발표하지 못하게 하라고 했다, 지어낸 이야기조차도.
반도는, 아니야, 괜찮아, 그는 아직 네가 어디 사는지 모르잖아, 라고 했다; 그러자 맷이 대화에 걸어 들어와서 봄 방학을 나와 함께 보내고 싶다고 했고, 부적절한 일은 하지 않겠다고 약속했다.
맷은 계속 ""부적절한""을 사용했다—어디서 그 표현을 얻었는지 모르겠지만, 그는 그것을 좋아해서 계속 사용했다—그래서 맷이 말하고 있다는 걸 알 수 있었다; 모든 것이 ""부적절한""이었다.","I cooked supper, and then sat down by my little fire and called a forum.
It is very sociable inside my head, and I have perfected the art of getting a lot of people arguing together in silence or in a forum, as I prefer to call it.
I can get four people all talking at once, and a fifth can be present, but generally I can't get him to talk.
Usually these forums discuss such things as a storm and whether or not it is coming, how to make a spring suit, and how to enlarge my house without destroying the life in the tree.
Tonight, however, they discussed what to do about Matt Spell.
Dad kept telling me to go right down to the city and make sure he published nothing, not even a made-up story.
Bando said, no, it's all right, he still doesn't know where you live; and then Matt walked into the conversation and said that he wanted to spend his spring vacation with me, and that he promised not to do anything untoward.
Matt kept using ""untoward""—I don't know where he got that expression, but he liked it and kept using it—that's how I knew Matt was speaking; everything was ""untoward."""
"그날 밤 나는 잠들었다 이 모든 사람들이 내가 발각되어 도시로 끌려갈 가능성을 논의하는 가운데.
갑자기 프라이트풀이 대화에 끼어들었다.
그녀가 말했다,","That night I fell asleep with all these people discussing the probability of my being found and hauled back to the city.
Suddenly Frightful broke into the conversation.
She said,"
"""그 맷을 여기 오게 하지 마.
그는 너무 많이 먹어.""","""Don't let that Matt come up here.
He eats too much."""
"그것이 처음이었다 프라이트풀이 토론회에서 말한 것이.
나는 기뻤다, 왜냐하면 나는 항상 확신했기 때문이다 그녀가 몇 마디 울음소리보다 할 말이 더 많다는 것을.
그녀는 맷의 식욕을 놓치지 않았다.","That was the first time that Frightful had ever talked in a forum.
I was delighted, for I was always sure that she had more to say than a few cries.
She had not missed Matt's appetite."
"토론회는 좋은 분위기 속에 해산되었다, 모두가 프라이트풀에 기뻐하면서.
나는 머리를 들어 그녀를 바라보았다.
그녀는 부리를 등 깃털에 파묻고, 깊이 잠들어 있었다.","The forum dissolved in a good humor, everyone being delighted with Frightful.
I lifted my head to look at her.
She had her beak in the feathers of her back, sound asleep."
"하지만 그녀는 내 머릿속에서 말했다, 그리고 말했다,","She spoke in my head, however, and said,"
"""넌 사실 발견되고 싶은 거야, 아니면 맷에게 그 모든 걸 말하지 않았을 거야.""","""You really want to be found, or you would not have told Matt all you did."""
"""네가 말을 안 할 때가 더 좋아,"" 나는 말하고, 사슴 가죽을 덮고, 깊은 잠에 빠졌다.","""I like you better when you don't talk,"" I said, pulled the deer hide over me, and fell into a deep sleep."
"그 안에서
나는 결말에 협조한다","IN WHICH
I Cooperate with the Ending"
"3월 중순쯤이면 나는 너에게 봄이라고 말해줄 수 있었을 것이다
보지 않고도.","By the middle of March I could have told you it was spring
without looking."
"제시는 더 이상 찾아오지 않았다;
그녀는 열린 개울의 풍성한 물에서 낚시를 하고 있었다;
그녀는 아기들로 가득한 나무 구멍으로 돌아가고 있었다.","Jessie did not come around anymore;
she was fishing the rewarding waters of the open stream;
she was returning to a tree hollow full of babies."
"바론 위즐은 들르지 않았다.","The Baron Weasel did not come by."
"그를 바쁘게 해줄 도롱뇽과 개구리가 있었다.","There were salamanders and frogs to keep him busy."
"박새들은 혼자 노래했고,
겨울 무리가 아닌,
그리고 스컹크와 밍크와 여우는 먹이를 더 풍부하게 찾았다
숲에서 내 나무집에서보다.","The chickadees sang alone,
not in a winter group,
and the skunks and minks and foxes found food more abundant
in the forest than at my tree house."
"우리 모두를 겨울에 한데 모이게 했던 상황들은
더 이상 존재하지 않았다.","The circumstances that had brought us all together in the winter
were no more."
"땅 위에 먹을 것이 있었고
눈은 사라져 가고 있었다.","There was food on the land
and the snow was slipping away."
"4월이 되자 나는 더 이상 저장고에 의존해 살지 않았다.","By April I was no longer living off my storehouse."
"구근, 덩이줄기, 그리고 푸른 잎채소를 구할 수 있었다.","There were bulbs, tubers, and greens to be had."
"식사는 다시 한번 다양해졌다.","Meals were varied once more."
"개구리 다리, 달걀, 그리고 거북이 수프가
내 식탁 위에 있었다.","There were frogs' legs, eggs, and turtle soup
on my table."
"나는 다시 샘물에서 목욕했다
거북이 등껍질에 데운 눈 대신.","I took my baths in the spring again
rather than in the turtle shell with warmed-over snow."
"나는 규칙적으로 뛰어들었다
샘물의 얼음물 속으로—
소리를 지르며 숨이 폐에서 빼앗기는 동안.","I plunged regularly
into the ice water of the spring—
shouting as my breath was grabbed from my lungs."
"나는 몸을 문질러 씻고, 나무집으로 달려가서,
불 앞에서 몸을 말렸다,
소리를 지르며 옷 속으로 들어서면서.","I scrubbed, ran for my tree,
and dried myself before the fire,
shouting as I stepped into my clothes."
"그러면 나는 노래를 부르곤 했다.","Then I would sing."
"나는 목욕 후에 많은 멋진 노래들을 지어냈는데,
그중 하나를 한 남자에게 가르쳐 주었다
어느 날 협곡 꼭대기를 따라 하이킹하고 있던.","I made up a lot of nice songs after my bath,
one of which I taught to a man
who was hiking along the top of the gorge one day."
"그는 자기 이름이 아론이라고 했고,
그는 조용하고 키가 컸다.","He said his name was Aaron,
and he was quiet and tall."
"나는 그가 절벽 가장자리에 앉아 있는 것을 발견했다,
계곡 건너편을 바라보며.","I found him sitting on the edge of the cliff,
looking across the valley."
"그는 작은 곡조를 흥얼거리고 있었다.","He was humming little tunes."
"그는 슬픈 미소를 짓고 있었는데
그것은 결코 사라지지 않았다.","He had a sad smile
that never went away."
"나는 그에게서 숨을 필요가 없을 것이라는 걸 알았다
그를 보는 것만으로도,
그래서 걸어가서 그 옆에 앉았다.","I knew I would not have to hide from him
just by looking at him,
so I walked up and sat down beside him."
"나는 그에게 내 ""찬물 노래""를 가르쳐 주었다.","I taught him my ""cold water song."""
"나는 그가 노래를 쓴다는 것을 알게 되었고
그가 뉴욕에서 왔다는 것도.","I learned he wrote songs
and that he was from New York."
"그는 유월절 축제를 위해 캣스킬에 왔었고
그날 하루 동안 혼자 떠돌아다닌 것이었다.","He had come to the Catskills for the Passover festivities
and had wandered off for the day."
"그는 막 돌아가려던 참이었다
내가 앉아서 말했을 때, ""당신이 흥얼거리는 걸 들었어요.""","He was about to go back
when I sat down and said, ""I heard you humming."""
"""그래,"" 그가 말했다.","""Yes,"" he said."
"""흥얼거리기를 많이 하지.","""Hum a good deal."""
"넌 흥얼거릴 수 있니?""","Can you hum?"""
"""네,"" 나는 대답했다.","""Yes,"" I replied."
"""저도 흥얼거릴 수 있어요.","""I can hum."""
"저도 흥얼거리기를 많이 하고요,
심지어 노래도 해요,
특히 아침에 샘물에서 나올 때.","I hum a good deal, too,
and even sing,
especially when I get out of the spring in the morning."
"그때는 정말로 크게 노래를 불러요.""","Then I really sing aloud."""
"""크게 노래하는 거 한번 들어보자.""","""Let's hear you sing aloud."""
"그래서 나는 말했다,
해가 머리 위에 비치는 것이 아주 편안하게 느껴지면서,
""좋아요, 제 찬물 노래를 불러 드릴게요.""","So I said,
feeling very relaxed with the sun shining on my head,
""All right, I'll sing you my cold water song."""
"""마음에 드는걸,"" 아론이 말했다.","""I like that,"" Aaron said."
"""다시 한번 불러 봐.""","""Sing it again."""
"그래서 나는 그렇게 했다.","So I did."
"""몇 가지 변경을 제안해도 될까.""","""Let me suggest a few changes."""
"그는 가사에 맞게 몇 단어를 바꾸고
곡에 맞게 가사를 바꾸었고,
그러고 나서 우리 둘 다 그것을 불렀다.","He changed a few words to fit the tune
and the tune to fit the words,
and then we both sang it."
"""흠 흠 흠 디 부분을 써도 될까?"" 그가 이윽고 물었다.","""Mind if I use the hum hum hum dee part?"" he asked presently."""
"""전부 다 쓰셔도 돼요,"" 나는 말했다.","""You can use it all,"" I said."
"""곡조는 여기 위에서는 공짜예요.","""Tunes are free up here."""
"저건 붉은눈비레오에게서 배운 거예요.""","I got that from the red-eyed vireo."""
"그는 몸을 일으켜 앉으며 말했다,
""여기 위에서 불리는 다른 노래들은 뭐가 있어?""","He sat up and said,
""What other songs are sung up here?"""
"나는 검은머리 브래킷 씨의 ""박새"" 노래를 휘파람으로 불러 주었다;
그리고 개똥지빠귀의 폭포 노래를.","I whistled him the ""chickadee"" song of the black-capped Mr. Bracket;
and the waterfall song of the wood thrush."
"그는 카드를 꺼내서 다섯 줄을 긋고,
작은 표시들을 적었다.","He took out a card, lined it with five lines,
and wrote in little marks."
"나는 햇볕 아래 누워서
갈색지빠귀의 노래와
바로미터인 동고비의 노래를 흥얼거렸다.","I stretched back in the sun
and hummed the song of the brown thrasher
and of Barometer, the nuthatch."
"그러고 나서 나는 큰뿔올빼미의 노래를 크게 울리고
멈추었다.","Then I boomed out the song of the great horned owl
and stopped."
"""그 정도면 충분하지 않나요?"" 나는 물었다.","""That's enough, isn't it?"" I asked."
"""그런 것 같군.""","""I guess so."""
"그는 누워서 기지개를 켜고,
나뭇잎 사이를 올려다보며 말했다,
""이걸로 뭔가를 만들면,
다시 와서 연주해 줄게.","He lay back and stretched,
looked into the leaves, and said,
""If I do something with this,
I'll come back and play it to you."
"내 휴대용 오르간을 가져올게.""","I'll bring my portable organ."""
"""좋아요,"" 나는 말했다.","""Fine,"" I said."
"그러고 나서, 졸린 침묵 후에, 그가 말했다,
""이번 여름에 이 근처에 있을 거야?""","Then, after a drowsy pause, he said,
""Will you be around these parts this summer?"""
"""있을 거예요,"" 나는 말했다.","""I'll be around,"" I said."
"아론은 잠이 들었고,
나는 햇볕 아래에서 뒤집어 누웠다.","Aaron fell asleep,
and I rolled over in the sun."
"나는 그가 좋았다.","I liked him."
"그는 나에게 개인적인 질문을 하나도 하지 않았다.","He hadn't asked me one personal question."
"이상하게도, 그것이 나를 기쁘게 하는지 아닌지
확신이 서지 않았다.","Oddly enough, I wasn't sure
whether that made me glad or not."
"그때 나는 프라이트풀이 내 머릿속에서 했던 말을 떠올렸다,
""넌 발견되고 싶어하는 거야,""
그리고 나는 궁금해지기 시작했다.","Then I thought of the words Frightful had spoken in my head,
""You want to be found,""
and I began to wonder."
"나는 한 사람을 찾아 나섰던 것이다.","I had sought out a human being."
"이것은 1년 전에는 일어나지 않았을 일이다.","This would not have happened a year ago."
"나는 잠이 들었다.","I fell asleep."
"내가 깨어났을 때, 아론은 가고 없었고
프라이트풀이 내 주위를 돌고 있었다.","When I awoke, Aaron was gone
and Frightful was circling me."
"그녀는 내가 움직이는 것을 보고, 급강하해서,
내 옆 바위 위에 앉았다.","She saw me stir, swooped in,
and sat on a rock beside me."
"나는 ""안녕""이라고 말했지만 일어나지 않고,
그냥 가만히 누워 새 소리를 들었다,
마른 낙엽 사이에서 움직이는 곤충들의 톡톡거리는 소리를,
그리고 새로 잎이 나는 나무들을 흔드는 바람을.","I said, ""Hi,"" but did not get up,
just lay still listening to the birds,
the snips and sputters of insects moving in the dry leaves,
and the air stirring the newly leafing trees."
"내 머릿속에는 아무 생각도 없었다.","Nothing went on in my head."
"편안하게 비어 있었다.","It was comfortably blank."
"나는 통나무 위의 도마뱀의 즐거움을 알았다
다음 끼니가 어디서 올지 아는.","I knew the pleasures of the lizard on the log
who knows where his next meal is coming from."
"나는 또한 그의 지루함도 알았다.","I also knew his boredom."
"한 시간 후에 나는 한 가지 생각이 떠올랐다.","After an hour I did have a thought."
"아론은 유월절을 위해 캣스킬에 왔다고 했었다.","Aaron had said that he was up in the Catskills for Passover."
"그러면 부활절도 가까울 것이고,
맷이 곧 올 것이었다.","Then it must also be near Easter,
and Matt would be coming soon."
"나는 몇 주 동안 눈금을 세지 않았었다.","I had not counted notches in weeks."
"차가운 그림자가 내 얼굴을 스쳐 지나갔고
나는 일어서서,
프라이트풀에게 내 손으로 오라고 휘파람을 불고,
천천히 집으로 돌아갔다,
주머니에 스프링뷰티 구근을 채워 넣으며 가면서.","A cool shadow crossed my face
and I arose,
whistled for Frightful to come to my hand,
and wandered slowly home,
stuffing my pockets with spring beauty bulbs as I went."
"며칠 뒤 나는 27번 도로에서 세 시 반에 맷을 만났다.","Several days later I met Matt on Route 27 at three-thirty."
"나는 그의 손수건을 그의 눈에 묶고
비틀거리고 넘어지는 그를 이끌고 산을 올라갔다.","I tied his handkerchief around his eyes
and led him, stumbling and tripping, up the mountain."
"나는 거의 곧장 집으로 갔다.","I went almost directly home."
"나는 그가 가는 길을 기억하든 말든
별로 신경 쓰지 않았던 것 같다.","I guess I didn't much care
if he remembered how to get there or not."
"내가 눈가리개를 벗겼을 때,
그는 주위를 둘러보았다.","When I took off the blindfold,
he looked around."
"""여기가 어디야?""","""Where are we?"""
"네 집은 어디 있어?""","Where's your house?"""
"나는 앉아서 그에게도 앉으라고 손짓했다.","I sat down and motioned him to sit."
"그는 기꺼이 그렇게 했다—
사실, 그는 털썩 주저앉았다.","He did so with great willingness—
in fact, he flopped."
"""뭐 위에서 자는 거야, 땅바닥에서?""","""What do you sleep on, the ground?"""
"나는 솔송나무 안에서
바람에 펄럭이는 사슴 가죽 덮개를 가리켰다.","I pointed to the deerskin flaps
moving in the wind in the hemlock."
"""뭐하는 거야, 나무에서 사는 거야?""","""Whaddaya do, live in a tree?"""
"""그래.""","""Yep."""
"맷은 벌떡 일어섰고 우리는 안으로 들어갔다.","Matt bounced to his feet and we went in."
"나는 문을 열어 빛이 안으로 쏟아지게 했고,
그는 기쁨에 소리를 질렀다.","I propped the door open so that the light streamed in,
and he shouted with joy."
"나는 수지 초에 불을 붙이고
우리는 모든 것을 살펴보았고,
각 발명품을 볼 때마다 그는 감탄을 질렀다.","I lit the tallow candle and we went over everything,
and each invention he viewed
with a shout."
"내가 야생 포도잎에 구운 송어를 준비하는 동안,
맷은 침대에 앉아서
세상 뉴스를 간단히 전해 주었다.","While I prepared trout baked in wild grape leaves,
Matt sat on the bed
and told me the world news in brief."
"나는 유럽의 문제들,
극동의 문제들,
미국의 문제들에 귀를 기울여 들었다.","I listened with care to the trouble in Europe,
the trouble in the Far East,
the trouble in America."
"또한 몇 건의 선정적인 살인 사건들,
약간의 야구 점수들,
그리고 그의 성적표도.","Also to a few sensational murders,
some ball scores,
and his report card."
"""그게 다 내 주장을 증명해,"" 나는 현명한 척 말했다.","""It all proves my point,"" I said sagely."
"""사람들은 너무 가까이 모여 산다.""","""People live too close together."""
"""그래서 여기에 있는 거야?""","""Is that why you are here?"""
"""음, 정확히는 아니야.","""Well, not exactly."""
"주된 이유는 내가 의존하는 걸 싫어하기 때문이야,
특히 전기, 철도, 증기, 석유, 석탄, 기계들,
그리고 고장 날 수 있는 그 모든 것들에.""","The main reason is that I don't like to be dependent,
particularly on electricity, rails, steam, oil, coal, machines,
and all those things that can go wrong."""
"""음, 그래서 여기 위에 있는 거야?""","""Well, is that why you are up here?"""
"""글쎄, 정확히는 아니야.","""Well, not exactly."""
"어떤 사람들은 에베레스트 산에 올랐어
그것이 거기 있었으니까.","Some men climbed Mount Everest
because it was there."
"여기에는 야생이 있어.""","Here is a wilderness."""
"""그게 이유야?""","""Is that why?"""
"""아, 그만해, 맷.","""Aw, come on, Matt."""
"저 매 보여?","See that falcon?"
"저 흰목참새 소리 들려?","Hear those white-throated sparrows?"
"저 스컹크 냄새 맡아?","Smell that skunk?"
"그래, 매는 하늘을 차지하고,
흰목참새는 낮은 덤불을 차지하고,
스컹크는 땅을 차지하고,
너는 신문사를 차지하고,
나는 숲을 차지하는 거야.""","Well, the falcon takes the sky,
the white-throated sparrow takes the low bushes,
the skunk takes the earth,
you take the newspaper office,
I take the woods."""
"""외롭지 않아?""","""Don't you get lonely?"""
"""외롭다고?","""Lonely?"""
"도착한 이후로 조용한 순간이 거의 없었는걸.","I've hardly had a quiet moment since arriving."
"기자 노릇 그만하고 밥이나 먹자.","Stop being a reporter and let's eat."
"게다가, 도시에는 나보다 더 외로운 사람들이 있어.""","Besides, there are people in the city who are lonelier than I."""
"나는 이 모든 것에 줄을 그었고 그리고 나서 이렇게 썼다:","I drew a line through all this and then I wrote:"
"""나는 바론 위즐을 보지 못했다.","""I haven't seen The Baron Weasel."""
"그가 바위 옆 굴을 버린 것 같다.","I think he has deserted his den by the boulder."
"개똥지빠귀가 근처에 둥지를 틀고 있다.","A catbird is nesting nearby."
"분명히 프라이트풀이 때때로 묶여 있다는 것을 알게 된 것 같다,
왜냐하면 줄이 채워져 있을 때
벽난로 바로 앞까지 음식 찌꺼기를 먹으러 오기 때문이다.""","Apparently it has learned that Frightful is tied some of the time,
because it comes right up to the fireplace for scraps
when the leash is snapped."""
"나는 이것에도 줄을 그었고,
나머지 나무껍질 조각을
프라이트풀 그림으로 채웠다.","I drew a line through this too,
and filled up the rest of the piece of bark
with a drawing of Frightful."
"나는 다음 날 도서관에 가서 책 네 권을 빌렸다.","I went to the library the next day and took out four books."
"아론이 다시 왔다.","Aaron came back."
"그는 솔송나무 숲으로 바로 와서 불렀다.","He came right to the hemlock forest and called."
"나는 그가 내가 거기 있다는 것을 어떻게 알았는지 묻지 않았다.","I didn't ask him how he knew I was there."
"그는 일주일 동안 머물렀고,
대부분 버드나무 호루라기를 만지작거리며 보냈다.","He stayed a week,
mostly puttering around with the willow whistles."
"그는 내가 산에서 뭘 하고 있는지 한 번도 묻지 않았다.","He never asked what I was doing on the mountain."
"마치 그가 이미 아는 것 같았다.","It was as if he already knew."
"마치 누군가와 이야기를 했거나,
무언가를 읽었고,
더 이상 물어볼 것이 없다는 것처럼.","As if he had talked to someone,
or read something,
and there was nothing more to question."
